22:04:27;3304;7987,69
22:04:47;3305;7990,11
22:05:07;3305;7990,11
22:05:27;3305;7990,11
22:05:47;3304;7987,69
22:06:07;3304;7987,69
22:06:27;3305;7990,11
22:06:47;3304;7987,69
22:07:07;3302;7982,86
22:07:27;3303;7985,27
22:07:47;3304;7987,69
22:08:07;3302;7982,86
22:08:27;3303;7985,27
22:08:47;3303;7985,27
22:09:07;3303;7985,27
22:09:27;3301;7980,44
22:09:47;3300;7978,02
22:10:07;3301;7980,44
22:10:27;3301;7980,44
22:10:47;3299;7975,60
22:11:07;3304;7987,69
22:11:27;3298;7973,19
22:11:47;3299;7975,60
22:12:07;3302;7982,86
22:12:27;3299;7975,60
22:12:47;3301;7980,44
22:13:07;3300;7978,02
22:13:27;3297;7970,77
22:13:47;3296;7968,35
22:14:07;3299;7975,60
22:14:28;3296;7968,35
22:14:48;3298;7973,19
22:15:08;3297;7970,77
22:15:28;3299;7975,60
22:15:48;3298;7973,19
22:16:08;3298;7973,19
22:16:28;3297;7970,77
22:16:48;3297;7970,77
22:17:08;3299;7975,60
22:17:28;3298;7973,19
22:17:48;3299;7975,60
22:18:08;3294;7963,52
22:18:28;3298;7973,19
22:18:48;3294;7963,52
22:19:08;3298;7973,19
22:19:28;3295;7965,93
22:19:48;3293;7961,10
22:20:08;3295;7965,93
22:20:28;3296;7968,35
22:20:48;3295;7965,93
22:21:08;3292;7958,68
22:21:28;3293;7961,10
22:21:48;3295;7965,93
22:22:08;3294;7963,52
22:22:28;3290;7953,85
22:22:48;3292;7958,68
22:23:08;3294;7963,52
22:23:28;3292;7958,68
22:23:48;3295;7965,93
22:24:08;3294;7963,52
22:24:28;3293;7961,10
22:24:48;3292;7958,68
22:25:08;3294;7963,52
22:25:28;3291;7956,26
22:25:48;3291;7956,26
22:26:08;3292;7958,68
22:26:28;3290;7953,85
22:26:48;3291;7956,26
22:27:08;3290;7953,85
22:27:28;3292;7958,68
22:27:48;3292;7958,68
22:28:08;3290;7953,85
22:28:28;3291;7956,26
22:28:48;3290;7953,85
22:29:08;3290;7953,85
22:29:28;3237;7825,71
22:29:48;3291;7956,26
22:30:08;3290;7953,85
22:30:28;3290;7953,85
22:30:48;3289;7951,43
22:31:08;3289;7951,43
22:31:28;3290;7953,85
22:31:48;3288;7949,01
22:32:08;3290;7953,85
22:32:28;3289;7951,43
22:32:48;3291;7956,26
22:33:08;3288;7949,01
22:33:28;3288;7949,01
22:33:48;3287;7946,59
22:34:08;3288;7949,01
22:34:28;3287;7946,59
22:34:48;3287;7946,59
22:35:08;3288;7949,01
22:35:28;3288;7949,01
22:35:48;3288;7949,01
22:36:08;3288;7949,01
22:36:28;3286;7944,18
22:36:48;3289;7951,43
22:37:09;3288;7949,01
22:37:29;3286;7944,18
22:37:49;3289;7951,43
22:38:09;3286;7944,18
22:38:29;3288;7949,01
22:38:49;3287;7946,59
22:39:09;3287;7946,59
22:39:29;3289;7951,43
22:39:49;3287;7946,59
22:40:09;3286;7944,18
22:40:29;3286;7944,18
22:40:49;3288;7949,01
22:41:09;3285;7941,76
22:41:29;3286;7944,18
22:41:49;3287;7946,59
22:42:09;3286;7944,18
22:42:29;3286;7944,18
22:42:49;3286;7944,18
22:43:09;3285;7941,76
22:43:29;3284;7939,34
22:43:49;3286;7944,18
22:44:09;3284;7939,34
22:44:29;3285;7941,76
22:44:49;3285;7941,76
22:45:09;3285;7941,76
22:45:29;3284;7939,34
22:45:49;3286;7944,18
22:46:09;3285;7941,76
22:46:29;3284;7939,34
22:46:49;3284;7939,34
22:47:09;3286;7944,18
22:47:29;3281;7932,09
22:47:49;3284;7939,34
22:48:09;3283;7936,92
22:48:29;3282;7934,51
22:48:49;3284;7939,34
22:49:09;3282;7934,51
22:49:29;3283;7936,92
22:49:49;3281;7932,09
22:50:09;3284;7939,34
22:50:29;3282;7934,51
22:50:49;3282;7934,51
22:51:09;3283;7936,92
22:51:29;3281;7932,09
22:51:49;3280;7929,67
22:52:09;3283;7936,92
22:52:29;3280;7929,67
22:52:49;3278;7924,83
22:53:09;3280;7929,67
22:53:29;3281;7932,09
22:53:49;3282;7934,51
22:54:09;3281;7932,09
22:54:29;3281;7932,09
22:54:49;3282;7934,51
22:55:09;3281;7932,09
22:55:29;3279;7927,25
22:55:49;3283;7936,92
22:56:09;3280;7929,67
22:56:29;3280;7929,67
22:56:49;3280;7929,67
22:57:09;3279;7927,25
22:57:29;3277;7922,42
22:57:49;3277;7922,42
22:58:09;3277;7922,42
22:58:29;3278;7924,83
22:58:49;3279;7927,25
22:59:09;3281;7932,09
22:59:30;3279;7927,25
22:59:50;3276;7920,00
23:00:10;3279;7927,25
23:00:30;3279;7927,25
23:00:50;3277;7922,42
23:01:10;3279;7927,25
23:01:30;3277;7922,42
23:01:50;3279;7927,25
23:02:10;3277;7922,42
23:02:30;3278;7924,83
23:02:50;3276;7920,00
23:03:10;3278;7924,83
23:03:30;3277;7922,42
23:03:50;3279;7927,25
23:04:10;3278;7924,83
23:04:30;3275;7917,58
23:04:50;3279;7927,25
23:05:10;3276;7920,00
23:05:30;3280;7929,67
23:05:50;3277;7922,42
23:06:10;3277;7922,42
23:06:30;3276;7920,00
23:06:50;3275;7917,58
23:07:10;3275;7917,58
23:07:30;3275;7917,58
23:07:50;3277;7922,42
23:08:10;3276;7920,00
23:08:30;3276;7920,00
23:08:50;3276;7920,00
23:09:10;3275;7917,58
23:09:30;3276;7920,00
23:09:50;3277;7922,42
23:10:10;3275;7917,58
23:10:30;3275;7917,58
23:10:50;3274;7915,17
23:11:10;3274;7915,17
23:11:30;3274;7915,17
23:11:50;3275;7917,58
23:12:10;3275;7917,58
23:12:30;3273;7912,75
23:12:50;3272;7910,33
23:13:10;3277;7922,42
23:13:30;3274;7915,17
23:13:50;3275;7917,58
23:14:10;3275;7917,58
23:14:30;3274;7915,17
23:14:50;3273;7912,75
23:15:10;3274;7915,17
23:15:30;3272;7910,33
23:15:50;3274;7915,17
23:16:10;3272;7910,33
23:16:30;3273;7912,75
23:16:50;3273;7912,75
23:17:10;3273;7912,75
23:17:30;3274;7915,17
23:17:50;3275;7917,58
23:18:10;3274;7915,17
23:18:30;3272;7910,33
23:18:50;3273;7912,75
23:19:10;3273;7912,75
23:19:30;3272;7910,33
23:19:50;3273;7912,75
23:20:10;3272;7910,33
23:20:30;3272;7910,33
23:20:50;3273;7912,75
23:21:10;3273;7912,75
23:21:30;3271;7907,91
23:21:50;3273;7912,75
23:22:10;3272;7910,33
23:22:30;3270;7905,49
23:22:50;3271;7907,91
23:23:10;3272;7910,33
23:23:30;3272;7910,33
23:23:50;3271;7907,91
23:24:10;3273;7912,75
23:24:30;3273;7912,75
23:24:50;3270;7905,49
23:25:10;3271;7907,91
23:25:30;3270;7905,49
23:25:50;3272;7910,33
23:26:10;3273;7912,75
23:26:30;3269;7903,08
23:26:50;3270;7905,49
23:27:10;3269;7903,08
23:27:30;3270;7905,49
23:27:50;3271;7907,91
23:28:10;3267;7898,24
23:28:30;3268;7900,66
23:28:50;3270;7905,49
23:29:10;3266;7895,82
23:29:32;3262;7886,15
23:29:52;3269;7903,08
23:30:12;3270;7905,49
23:30:32;3269;7903,08
23:30:52;3271;7907,91
23:31:12;3268;7900,66
23:31:32;3269;7903,08
23:31:52;3268;7900,66
23:32:12;3264;7890,99
23:32:32;3263;7888,57
23:32:52;3263;7888,57
23:33:12;3265;7893,41
23:33:32;3266;7895,82
23:33:52;3270;7905,49
23:34:12;3269;7903,08
23:34:32;3269;7903,08
23:34:52;3268;7900,66
23:35:12;3270;7905,49
23:35:32;3265;7893,41
23:35:52;3267;7898,24
23:36:12;3266;7895,82
23:36:32;3265;7893,41
23:36:52;3266;7895,82
23:37:12;3268;7900,66
23:37:32;3264;7890,99
23:37:52;3263;7888,57
23:38:12;3266;7895,82
23:38:32;3264;7890,99
23:38:52;3263;7888,57
23:39:12;3263;7888,57
23:39:32;3266;7895,82
23:39:52;3264;7890,99
23:40:12;3264;7890,99
23:40:32;3264;7890,99
23:40:52;3264;7890,99
23:41:12;3265;7893,41
23:41:32;3266;7895,82
23:41:52;3265;7893,41
